Disease,Disease_id,Gene,Gene_id,UniProt,Gene_Full_Name,Protein_Class,N_diseases_g,DSI_g,DPI_g,pLI,Score_gda,EL_gda,EI_gda,N_PMIDs,N_SNPs_gda,First_Ref,Last_Ref
Autism Spectrum Disorders,C1510586,CBLN2,147381,Q8IUK8,cerebellin 2 precursor,,19,0.751,0.308,0.12162,0.01,,1,1,0,2012,2012
Autism Spectrum Disorders,C1510586,ADRA1A,148,P35348,adrenoceptor alpha 1A,G-protein coupled receptor,294,0.462,0.846,3.3722E-07,0.01,,1,1,1,2017,2017
Autism Spectrum Disorders,C1510586,NKX2-5,1482,P52952,NK2 homeobox 5,Transcription factor,165,0.533,0.692,0.94531,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,IL23R,149233,Q5VWK5,interleukin 23 receptor,Signaling,306,0.466,0.769,0.00055961,0.01,,1,1,0,2020,2020
Autism Spectrum Disorders,C1510586,CTNND2,1501,Q9UQB3,catenin delta 2,Cellular structure,117,0.579,0.731,1,0.01,,1,1,0,2014,2014
Autism Spectrum Disorders,C1510586,COMMD1,150684,Q8N668,copper metabolism domain containing 1,,55,0.633,0.692,0.2201,0.01,,1,1,0,2014,2014
Autism Spectrum Disorders,C1510586,ADRA2B,151,P18089,adrenoceptor alpha 2B,G-protein coupled receptor,296,0.465,0.846,4.4533E-06,0.01,,1,1,1,2017,2017
Autism Spectrum Disorders,C1510586,RMDN2,151393,Q96LZ7,regulator of microtubule dynamics 2,,137,0.531,0.769,4.4061E-24,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,GPR155,151556,Q7Z3F1,G protein-coupled receptor 155,,9,0.821,0.154,6.0431E-16,0.01,,1,1,0,2007,2007
Autism Spectrum Disorders,C1510586,ADRA2C,152,P18825,adrenoceptor alpha 2C,G-protein coupled receptor,40,0.682,0.346,0.50159,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,CX3CR1,1524,P49238,C-X3-C motif chemokine receptor 1,G-protein coupled receptor,310,0.457,0.885,0.061371,0.01,,1,1,1,2017,2017
Autism Spectrum Disorders,C1510586,ADRB2,154,P07550,adrenoceptor beta 2,G-protein coupled receptor,387,0.442,0.923,0.52545,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,CYP1A2,1544,P05177,cytochrome P450 family 1 subfamily A member 2,Enzyme,218,0.494,0.923,2.4795E-10,0.01,,1,1,0,2013,2013
Autism Spectrum Disorders,C1510586,CYP2C19,1557,P33261,cytochrome P450 family 2 subfamily C member 19,,274,0.467,0.846,6.4882E-20,0.01,,1,1,0,2015,2015
Autism Spectrum Disorders,C1510586,CYP11A1,1583,P05108,cytochrome P450 family 11 subfamily A member 1,,166,0.547,0.731,5.4912E-07,0.01,,1,1,1,2016,2016
Autism Spectrum Disorders,C1510586,CYP11B1,1584,P15538,cytochrome P450 family 11 subfamily B member 1,,139,0.563,0.615,8.245E-07,0.01,,1,1,2,2016,2016
Autism Spectrum Disorders,C1510586,CYP19A1,1588,P11511,cytochrome P450 family 19 subfamily A member 1,Enzyme,519,0.41,0.885,0.000017022,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,CYP27A1,1593,Q02318,cytochrome P450 family 27 subfamily A member 1,Enzyme,167,0.538,0.731,5.2916E-19,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,DAB1,1600,O75553,DAB adaptor protein 1,Signaling,81,0.626,0.615,0.99915,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,DAO,1610,P14920,D-amino acid oxidase,,78,0.636,0.615,6.2271E-22,0.01,,0,1,2,2007,2007
Autism Spectrum Disorders,C1510586,DBI,1622,P07108,"diazepam binding inhibitor, acyl-CoA binding protein",Enzyme modulator,52,0.65,0.654,0.0013944,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,DDIT3,1649,P35638,DNA damage inducible transcript 3,,264,0.467,0.846,0.59066,0.01,,1,1,0,2010,2010
Autism Spectrum Disorders,C1510586,DDT,1652,P30046,D-dopachrome tautomerase,Enzyme,86,0.575,0.731,0.32959,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,DECR1,1666,Q16698,"2,4-dienoyl-CoA reductase 1",Enzyme,399,0.426,0.885,4.4689E-14,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,DDX53,168400,Q86TM3,DEAD-box helicase 53,,117,0.568,0.846,0.66167,0.01,,1,1,0,2020,2020
Autism Spectrum Disorders,C1510586,ARX,170302,Q96QS3,aristaless related homeobox,,249,0.516,0.654,0.90814,0.01,,1,1,0,2007,2007
Autism Spectrum Disorders,C1510586,HTR3C,170572,Q8WXA8,5-hydroxytryptamine receptor 3C,Ion channel,16,0.769,0.192,2.5562E-10,0.01,,1,1,0,2009,2009
Autism Spectrum Disorders,C1510586,DHCR7,1717,Q9UBM7,7-dehydrocholesterol reductase,Enzyme,266,0.5,0.846,3.949E-13,0.01,,1,1,0,2016,2016
Autism Spectrum Disorders,C1510586,AFP,174,P02771,alpha fetoprotein,Transporter,392,0.429,0.885,1.1383E-11,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,DLX2,1746,Q07687,distal-less homeobox 2,Transcription factor,34,0.711,0.423,0.97847,0.01,,1,1,0,2009,2009
Autism Spectrum Disorders,C1510586,DLX5,1749,P56178,distal-less homeobox 5,Transcription factor,69,0.604,0.692,0.21842,0.01,,1,1,0,2010,2010
Autism Spectrum Disorders,C1510586,DLX6,1750,P56179,distal-less homeobox 6,Transcription factor,42,0.659,0.615,0.92126,0.01,,1,1,0,2010,2010
Autism Spectrum Disorders,C1510586,DNASE1,1773,P24855,deoxyribonuclease 1,,180,0.505,0.846,6.9801E-21,0.01,,1,1,0,2016,2016
Autism Spectrum Disorders,C1510586,ABAT,18,P80404,4-aminobutyrate aminotransferase,Enzyme,127,0.628,0.538,0.0063216,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,AGRP,181,O00253,agouti related neuropeptide,Signaling,233,0.488,0.769,0.00069912,0.01,,1,1,0,2014,2014
Autism Spectrum Disorders,C1510586,DRD1,1812,P21728,dopamine receptor D1,G-protein coupled receptor,181,0.529,0.808,0.9555,0.01,,1,1,2,2008,2008
Autism Spectrum Disorders,C1510586,DRD5,1816,P21918,dopamine receptor D5,G-protein coupled receptor,73,0.603,0.423,1.348E-16,0.01,,1,1,0,2011,2011
Autism Spectrum Disorders,C1510586,DTNA,1837,Q9Y4J8,dystrobrevin alpha,,35,0.695,0.385,0.63459,0.01,,1,1,0,2013,2013
Autism Spectrum Disorders,C1510586,EDNRA,1909,P25101,endothelin receptor type A,G-protein coupled receptor,427,0.426,0.885,0.99158,0.01,,1,1,1,2017,2017
Autism Spectrum Disorders,C1510586,EEF1A2,1917,Q05639,eukaryotic translation elongation factor 1 alpha 2,Enzyme,166,0.554,0.808,0.99558,0.01,,1,1,0,2020,2020
Autism Spectrum Disorders,C1510586,EGFR,1956,P00533,epidermal growth factor receptor,Kinase,1394,0.295,0.885,0.36837,0.01,,1,1,0,2016,2016
Autism Spectrum Disorders,C1510586,AHR,196,P35869,aryl hydrocarbon receptor,Transcription factor,532,0.41,0.923,0.99999,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,ARID2,196528,Q68CP9,AT-rich interaction domain 2,,167,0.543,0.808,1,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,METTL21C,196541,Q5VZV1,methyltransferase like 21C,,5,0.89,0.154,1.0629E-06,0.01,,1,1,0,2016,2016
Autism Spectrum Disorders,C1510586,WDR90,197335,Q96KV7,WD repeat domain 90,,3,1,0.038,1.2637E-64,0.01,,1,1,0,2015,2015
Autism Spectrum Disorders,C1510586,AIF1,199,P55008,allograft inflammatory factor 1,Calcium-binding protein,166,0.521,0.808,1.8793E-06,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,MARK2,2011,Q7KZI7,microtubule affinity regulating kinase 2,Kinase,115,0.555,0.692,0.99999,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,ENO2,2026,P09104,enolase 2,Enzyme,239,0.475,0.846,0.38396,0.01,,1,1,0,2020,2020
Autism Spectrum Disorders,C1510586,PRSS55,203074,Q6UWB4,serine protease 55,Enzyme,163,0.513,0.769,3.1731E-11,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,EPHA5,2044,P54756,EPH receptor A5,Kinase,61,0.626,0.615,0.000072877,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,EPS8,2059,Q12929,epidermal growth factor receptor pathway substrate 8,Receptor,73,0.608,0.615,0.97308,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,ERBB4,2066,Q15303,erb-b2 receptor tyrosine kinase 4,Kinase,317,0.455,0.846,0.99912,0.01,,1,1,0,2012,2012
Autism Spectrum Disorders,C1510586,ERCC2,2068,P18074,"ERCC excision repair 2, TFIIH core complex helicase subunit",Enzyme,499,0.42,0.846,7.0654E-20,0.01,,1,1,1,2016,2016
Autism Spectrum Disorders,C1510586,EYA1,2138,Q99502,EYA transcriptional coactivator and phosphatase 1,,168,0.531,0.731,0.94588,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,EZH2,2146,Q15910,enhancer of zeste 2 polycomb repressive complex 2 subunit,Epigenetic regulator,653,0.376,0.885,1,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,F2R,2149,P25116,coagulation factor II thrombin receptor,G-protein coupled receptor,347,0.444,0.846,0.0084678,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,ALDH1A1,216,P00352,aldehyde dehydrogenase 1 family member A1,Enzyme,270,0.46,0.846,0.95448,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,FAAH,2166,O00519,fatty acid amide hydrolase,,177,0.545,0.692,4.4449E-11,0.01,,1,1,0,2013,2013
Autism Spectrum Disorders,C1510586,FABP1,2168,P07148,fatty acid binding protein 1,,85,0.588,0.692,9.8037E-07,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,FABP3,2170,P05413,fatty acid binding protein 3,,95,0.585,0.692,0.44326,0.01,,1,1,0,2014,2014
Autism Spectrum Disorders,C1510586,FABP5,2171,Q01469,fatty acid binding protein 5,,85,0.585,0.731,0.047008,0.01,,1,1,0,2014,2014
Autism Spectrum Disorders,C1510586,FABP7,2173,O15540,fatty acid binding protein 7,,82,0.584,0.577,0.00078595,0.01,,1,1,0,2014,2014
Autism Spectrum Disorders,C1510586,FAP,2191,Q12884,fibroblast activation protein alpha,Enzyme,216,0.496,0.808,1.9009E-28,0.01,,1,1,0,2015,2015
Autism Spectrum Disorders,C1510586,JMJD1C,221037,Q15652,jumonji domain containing 1C,,214,0.517,0.769,1,0.01,,1,1,0,2016,2016
Autism Spectrum Disorders,C1510586,FGF2,2247,P09038,fibroblast growth factor 2,Signaling,635,0.383,0.923,0.0184,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,FGFR2,2263,P21802,fibroblast growth factor receptor 2,Kinase,731,0.38,0.808,0.99731,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,FH,2271,P07954,fumarate hydratase,Enzyme,231,0.489,0.846,0.08824,0.01,,1,1,0,2016,2016
Autism Spectrum Disorders,C1510586,XRN2,22803,Q9H0D6,5'-3' exoribonuclease 2,,9,0.821,0.269,0.34851,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,COBLL1,22837,Q53SF7,cordon-bleu WH2 repeat protein like 1,,29,0.792,0.346,0.046671,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,FNDC3A,22862,Q9Y2H6,fibronectin type III domain containing 3A,,35,0.674,0.577,0.99998,0.01,,1,1,0,2013,2013
Autism Spectrum Disorders,C1510586,TRAPPC8,22878,Q9Y2L5,trafficking protein particle complex 8,,3,0.89,0.231,1,0.01,,1,1,0,2013,2013
Autism Spectrum Disorders,C1510586,FKBP5,2289,Q13451,FKBP prolyl isomerase 5,Enzyme,179,0.524,0.769,0.73393,0.01,,1,1,0,2016,2016
Autism Spectrum Disorders,C1510586,ARHGEF15,22899,O94989,Rho guanine nucleotide exchange factor 15,,15,0.76,0.308,0.00000166,0.01,,1,1,0,2010,2010
Autism Spectrum Disorders,C1510586,FOXG1,2290,P55316,forkhead box G1,,224,0.522,0.692,0.94355,0.01,,1,1,0,2015,2015
Autism Spectrum Disorders,C1510586,SBNO2,22904,Q9Y2G9,strawberry notch homolog 2,Enzyme,41,0.663,0.538,0.0070655,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,FAN1,22909,Q9Y2M0,FANCD2 and FANCI associated nuclease 1,,93,0.61,0.577,1.6512E-25,0.01,,1,1,0,2014,2014
Autism Spectrum Disorders,C1510586,FOXF1,2294,Q12946,forkhead box F1,,135,0.54,0.692,0.95792,0.01,,1,1,0,2013,2013
Autism Spectrum Disorders,C1510586,RIMS1,22999,Q86UR5,regulating synaptic membrane exocytosis 1,Enzyme modulator,32,0.7,0.231,0.9902,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,FOXE3,2301,Q13461,forkhead box E3,Transcription factor,118,0.568,0.654,0.18135,0.01,,1,1,0,2011,2011
Autism Spectrum Disorders,C1510586,MYO16,23026,Q9Y6X6,myosin XVI,,33,0.722,0.308,0.99851,0.01,,1,1,0,2013,2013
Autism Spectrum Disorders,C1510586,WDTC1,23038,Q8N5D0,WD and tetratricopeptide repeats 1,Enzyme modulator,28,0.691,0.5,0.99915,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,KIF21B,23046,O75037,kinesin family member 21B,Cellular structure,10,0.805,0.192,1.7695E-06,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,NCOA6,23054,Q14686,nuclear receptor coactivator 6,Nucleic acid binding,64,0.647,0.731,0.99913,0.01,,1,1,0,2007,2007
Autism Spectrum Disorders,C1510586,KDM4C,23081,Q9H3R0,lysine demethylase 4C,,71,0.601,0.615,6.5189E-07,0.01,,1,1,1,2010,2010
Autism Spectrum Disorders,C1510586,ERC1,23085,Q8IUD2,ELKS/RAB6-interacting/CAST family member 1,Enzyme modulator,15,0.78,0.385,1.0574E-07,0.01,,1,1,0,2014,2014
Autism Spectrum Disorders,C1510586,PEG10,23089,Q86TG7,paternally expressed 10,,75,0.597,0.615,0.87274,0.01,,1,1,0,2010,2010
Autism Spectrum Disorders,C1510586,TNRC6B,23112,Q9UPQ9,trinucleotide repeat containing adaptor 6B,,25,0.751,0.462,1,0.01,,0,1,0,2014,2014
Autism Spectrum Disorders,C1510586,TBC1D9,23158,Q6ZT07,TBC1 domain family member 9,Enzyme,491,0.399,0.846,0.000028039,0.01,,1,1,0,2010,2010
Autism Spectrum Disorders,C1510586,KANK1,23189,Q14678,KN motif and ankyrin repeat domains 1,,56,0.641,0.538,7.9821E-18,0.01,,0,1,0,2019,2019
Autism Spectrum Disorders,C1510586,PLCB1,23236,Q9NQ66,phospholipase C beta 1,Enzyme,107,0.595,0.654,0.98337,0.01,,1,1,0,2015,2015
Autism Spectrum Disorders,C1510586,ADGRL3,23284,Q9HAR2,adhesion G protein-coupled receptor L3,G-protein coupled receptor,25,0.729,0.385,1,0.01,,1,1,1,2019,2019
Autism Spectrum Disorders,C1510586,DMXL2,23312,Q8TDJ6,Dmx like 2,,37,0.695,0.538,1,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,SATB2,23314,Q9UPW6,SATB homeobox 2,Transcription factor,233,0.503,0.769,0.99999,0.01,,1,1,0,2013,2013
Autism Spectrum Disorders,C1510586,CUX2,23316,O14529,cut like homeobox 2,Transcription factor,87,0.644,0.5,1,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,SYNE1,23345,Q8NF91,spectrin repeat containing nuclear envelope protein 1,,237,0.511,0.846,3.1899E-52,0.01,,1,1,0,2013,2013
Autism Spectrum Disorders,C1510586,ATP13A2,23400,Q9NQ11,ATPase cation transporting 13A2,,160,0.566,0.577,8.9582E-09,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,SIRT1,23411,Q96EB6,sirtuin 1,Epigenetic regulator,675,0.378,0.885,0.087326,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,SLC7A8,23428,Q9UHI5,solute carrier family 7 member 8,Transporter,18,0.743,0.423,5.1068E-08,0.01,,1,1,0,2020,2020
Autism Spectrum Disorders,C1510586,SLC35A3,23443,Q9Y2D2,solute carrier family 35 member A3,Transporter,30,0.716,0.308,0.0026044,0.01,,1,1,0,2013,2013
Autism Spectrum Disorders,C1510586,FOLR2,2350,P14207,folate receptor beta,,105,0.559,0.654,5.4816E-06,0.01,,1,1,1,2017,2017
Autism Spectrum Disorders,C1510586,TNPO3,23534,Q9Y5L0,transportin 3,Transporter,66,0.663,0.577,1.7546E-06,0.01,,1,1,0,2020,2020
Autism Spectrum Disorders,C1510586,MAPK8IP2,23542,Q13387,mitogen-activated protein kinase 8 interacting protein 2,Signaling,51,0.628,0.654,0.99997,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,SEZ6L,23544,Q9BYH1,seizure related 6 homolog like,,16,0.769,0.346,0.50741,0.01,,1,1,1,2015,2015
Autism Spectrum Disorders,C1510586,PSD4,23550,Q8NDX1,pleckstrin and Sec7 domain containing 4,,37,0.691,0.462,0.42272,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,TSPAN12,23554,O95859,tetraspanin 12,,44,0.656,0.5,0.69473,0.01,,1,1,0,2011,2011
Autism Spectrum Disorders,C1510586,BACE1,23621,P56817,beta-secretase 1,Enzyme,120,0.559,0.769,0.87888,0.01,,1,1,0,2020,2020
Autism Spectrum Disorders,C1510586,IL17RA,23765,Q96F46,interleukin 17 receptor A,,159,0.529,0.808,0.00035636,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,FRA7A,2408,,"fragile site, folic acid type, rare, fra(7)(p11.2)",,2,1,0.038,,0.01,,1,1,0,2014,2014
Autism Spectrum Disorders,C1510586,FRAXE,2481,,"fragile site, folic acid type, rare, fra(X)(q28) E",,50,0.636,0.462,,0.01,,1,1,0,2015,2015
Autism Spectrum Disorders,C1510586,FYN,2534,P06241,"FYN proto-oncogene, Src family tyrosine kinase",Kinase,116,0.556,0.731,0.99406,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,KCTD13,253980,Q8WZ19,potassium channel tetramerization domain containing 13,,12,0.821,0.154,0.00091544,0.01,,1,1,0,2020,2020
Autism Spectrum Disorders,C1510586,XRCC6,2547,P12956,X-ray repair cross complementing 6,Enzyme,119,0.552,0.769,0.99904,0.01,,1,1,0,2020,2020
Autism Spectrum Disorders,C1510586,GABPA,2551,Q06546,GA binding protein transcription factor subunit alpha,Transcription factor,632,0.379,0.885,0.99812,0.01,,0,1,0,2018,2018
Autism Spectrum Disorders,C1510586,GABRA4,2557,P48169,gamma-aminobutyric acid type A receptor subunit alpha4,Ion channel,22,0.751,0.308,0.7786,0.01,,1,1,1,2018,2018
Autism Spectrum Disorders,C1510586,GABRG1,2565,Q8N1C3,gamma-aminobutyric acid type A receptor subunit gamma1,Ion channel,11,0.78,0.192,0.000097634,0.01,,1,1,0,2011,2011
Autism Spectrum Disorders,C1510586,NEGR1,257194,Q7Z3B1,neuronal growth regulator 1,,40,0.695,0.577,0.99173,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,GAD2,2572,Q05329,glutamate decarboxylase 2,Enzyme,173,0.529,0.731,0.75083,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,PART1,25859,,prostate androgen-regulated transcript 1,,250,0.483,0.885,,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,RNF19A,25897,Q9NV58,"ring finger protein 19A, RBR E3 ubiquitin protein ligase",Enzyme,523,0.397,0.923,0.025305,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,RAB11FIP5,26056,Q9BXF6,RAB11 family interacting protein 5,,11,0.805,0.231,0.0014636,0.01,,1,1,0,2008,2008
Autism Spectrum Disorders,C1510586,POLDIP2,26073,Q9Y2S7,DNA polymerase delta interacting protein 2,,530,0.396,0.923,0.41407,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,ZBTB20,26137,Q9HC78,zinc finger and BTB domain containing 20,,139,0.566,0.731,0.97382,0.01,,1,1,0,2013,2013
Autism Spectrum Disorders,C1510586,NOC2L,26155,Q9Y3T9,NOC2 like nucleolar associated transcriptional repressor,,80,0.593,0.731,2.8933E-29,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,GATA4,2626,P43694,GATA binding protein 4,,336,0.458,0.846,0.49308,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,IL1RAPL2,26280,Q9NP60,interleukin 1 receptor accessory protein like 2,Receptor,9,0.78,0.385,0.98424,0.01,,1,1,0,2011,2011
Autism Spectrum Disorders,C1510586,SEZ6L2,26470,Q6UXD5,seizure related 6 homolog like 2,,20,0.769,0.231,0.11743,0.01,,0,1,0,2011,2011
Autism Spectrum Disorders,C1510586,OPN1MW,2652,P04001;P0DN77;P0DN78,"opsin 1, medium wave sensitive",G-protein coupled receptor,107,0.572,0.769,0.037781,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,ELP4,26610,Q96EB1,elongator acetyltransferase complex subunit 4,,36,0.666,0.462,1.2277E-07,0.01,,1,1,0,2015,2015
Autism Spectrum Disorders,C1510586,GDI1,2664,P31150,GDP dissociation inhibitor 1,Enzyme,102,0.572,0.654,0.99471,0.01,,1,1,0,2014,2014
Autism Spectrum Disorders,C1510586,GDNF,2668,P39905,glial cell derived neurotrophic factor,Signaling,409,0.434,0.885,0.2035,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,GEM,2669,P55040,GTP binding protein overexpressed in skeletal muscle,,251,0.467,0.769,1.179E-08,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,DAOA,267012,P59103,D-amino acid oxidase activator,,39,0.678,0.346,0.00014043,0.01,,1,1,0,2007,2007
Autism Spectrum Disorders,C1510586,LAT,27040,O43561,linker for activation of T cells,,124,0.548,0.731,0.0092377,0.01,,1,1,0,2020,2020
Autism Spectrum Disorders,C1510586,SND1,27044,Q7KZF4,staphylococcal nuclease and tudor domain containing 1,Transcription factor,101,0.576,0.769,0.98213,0.01,,1,1,1,2010,2010
Autism Spectrum Disorders,C1510586,INTU,27152,Q9ULD6,inturned planar cell polarity protein,,134,0.555,0.769,7.6977E-10,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,IL37,27178,Q9NZH6,interleukin 37,,280,0.459,0.846,0.00012343,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,DISC2,27184,,disrupted in schizophrenia 2,,23,0.716,0.192,,0.01,,1,1,0,2009,2009
Autism Spectrum Disorders,C1510586,DISC1,27185,Q9NRI5,DISC1 scaffold protein,,136,0.548,0.769,1.6756E-06,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,HPGDS,27306,O60760,hematopoietic prostaglandin D synthase,,570,0.388,0.923,1.8063E-06,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,RPS6KA6,27330,Q9UK32,ribosomal protein S6 kinase A6,Kinase,37,0.686,0.385,0.9865,0.01,,1,1,0,2011,2011
Autism Spectrum Disorders,C1510586,AMT,275,P48728,aminomethyltransferase,,60,0.674,0.692,0.0027214,0.01,,1,1,0,2013,2013
Autism Spectrum Disorders,C1510586,GLUL,2752,P15104,glutamate-ammonia ligase,Enzyme,200,0.513,0.731,0.9957,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,AMY1A,276,P04745,amylase alpha 1A,,65,0.644,0.731,0.00032325,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,AMY1B,277,P04745,amylase alpha 1B,,63,0.647,0.731,0.00060271,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,AMY1C,278,P04745,amylase alpha 1C,,63,0.647,0.731,0.0033974,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,NEAT1,283131,,nuclear paraspeckle assembly transcript 1,,179,0.502,0.769,,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,ANGPT1,284,Q15389,angiopoietin 1,Signaling,340,0.446,0.808,0.95208,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,WDR62,284403,O43379,WD repeat domain 62,,83,0.597,0.615,2.3562E-23,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,MIF-AS1,284889,,MIF antisense RNA 1,,38,0.663,0.577,,0.01,,1,1,0,2008,2008
Autism Spectrum Disorders,C1510586,GPR42,2866,O15529,G protein-coupled receptor 42 (gene/pseudogene),G-protein coupled receptor,255,0.475,0.846,0.050905,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,ANK2,287,Q01484,ankyrin 2,,71,0.626,0.538,1,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,GRIK4,2900,Q16099,glutamate ionotropic receptor kainate type subunit 4,Ion channel,41,0.678,0.423,0.11126,0.01,,1,1,0,2015,2015
Autism Spectrum Disorders,C1510586,NR3C1,2908,P04150,nuclear receptor subfamily 3 group C member 1,Nuclear receptor,590,0.393,0.885,0.96958,0.01,,1,1,0,2016,2016
Autism Spectrum Disorders,C1510586,GRM2,2912,Q14416,glutamate metabotropic receptor 2,G-protein coupled receptor,104,0.582,0.577,0.12019,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,GRM8,2918,O00222,glutamate metabotropic receptor 8,G-protein coupled receptor,56,0.636,0.577,4.5334E-07,0.01,,1,1,0,2008,2008
Autism Spectrum Disorders,C1510586,GRPR,2925,P30550,gastrin releasing peptide receptor,G-protein coupled receptor,85,0.595,0.538,0.22444,0.01,,0,1,1,2008,2008
Autism Spectrum Disorders,C1510586,GSK3B,2932,P49841,glycogen synthase kinase 3 beta,Kinase,393,0.43,0.846,0.95571,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,GSR,2936,P00390,glutathione-disulfide reductase,Enzyme,206,0.494,0.846,1.2922E-06,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,GSTA1,2938,P08263,glutathione S-transferase alpha 1,,108,0.561,0.731,1.7305E-06,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,GSTM1,2944,P09488,glutathione S-transferase mu 1,,627,0.38,0.923,0.0020641,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,GSTT1,2952,P30711,glutathione S-transferase theta 1,,541,0.393,0.923,0.00014834,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,DNMT3L,29947,Q9UJW3,DNA methyltransferase 3 like,,43,0.638,0.423,8.415E-13,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,NXPH1,30010,P58417,neurexophilin 1,Signaling,25,0.711,0.385,0.4837,0.01,,1,1,0,2011,2011
Autism Spectrum Disorders,C1510586,GZMB,3002,P10144,granzyme B,Enzyme,290,0.453,0.808,3.6674E-14,0.01,,1,1,0,2009,2009
Autism Spectrum Disorders,C1510586,H1-4,3008,P10412,"H1.4 linker histone, cluster member",Nucleic acid binding,34,0.682,0.385,0.18608,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,HAGH,3029,Q16775,hydroxyacylglutathione hydrolase,,20,0.729,0.462,0.00017657,0.01,,1,1,0,2015,2015
